text,isFake,isHateSpeech,isToxic,predicted_isFake,predicted_isHateSpeech,predicted_isToxic
Genau das ist die Wahrheit Kooperation mit Ditib # Inportation des Antisemitismus #,-1,-1,1,1,1,1
Wollte damit zeigen wie schwach deine Rhetorik ist. Ziemlich sicher ist dein Text aus irgendeiner Telegramgruppe geklaut. Typisch dass das ein verschwörungstreuer Hildmannseierlutscher nicht kapiert. Du verstehst die Ironie nicht und blamierst dich. Wie ekelhaft einfach.,-1,-1,1,1,1,1
"Die bekommt man schon nicht in den Griff, dann holt man sich das Unheil noch dazu. Und das noch in allen Bereichen. Sexual Delikte, Antisemitismus, Terror, Raub und Ehrenmord, Clan Strukturen und die ganze Batterie",-1,-1,1,1,1,1
"Merkel und Konsorten sind (wenn wahr) nicht mehr tragbar für dieses Land. z.B. Müll auf dem eigenen Grundstück nach 21:00 rausbringen will mir diese  Dame &amp; Friends also verbieten, sorry nicht mit mir.
NIEMEHR MERKEL NIEMEHR  und alle die SOWAS unterstützen! https://t.co/kBA82zZUYn",-1,-1,1,1,1,1
"bedeutet eine von Moral und Anstand befreite Politik, Korruption, Vetternwirtschaft, Stillstand, rückwärtsgewandt und Lobbyismus, neuerdings Nationalismus! Die CDSU ist ein Haufen verkommener Ratten, die sich auf Kosten des Steuerzahlers bereichern, unchristlich asozial",-1,-1,1,1,1,1
Die AfD ist der Abschaum der Menschheit und für uns untragbar https://t.co/lZLnmpEiG8,-1,-1,1,0,1,1
"Das Grundrecht auf Versammlungsfreiheit wurde heute von  und  außer Kraft gesetzt. Wenn wir am Montag wieder mit vollen Bahnen zur Arbeit müssen, kommen natürlich keine Wasserwerfer. Rot-Grüne Doppelmoral. Das Virus lacht sich (und uns) tot.",-1,-1,1,1,0,1
"Du bist der Bodensatz dieser Gesellschaft.
Ein Nazi durch und durch.",-1,-1,1,1,1,1
"So wichtig sind die Querleernixdenker nun auch wieder nicht.
Jetzt kümmert sich erstmal der Verfassungsschutz um die Dummbratzen, dann wird der Spuk bald vorbei sein, weil die feigen Pisser keine Eier haben",-1,-1,1,0,1,1
"guck nach Indien du dreckiger Bastard. Wie kann man so wenig Respekt vor dem Leben einzelner haben.

Aber hier auf Hippie und Freiheitliebend tun. Ich spuck auf euch ekelhafte Hurensöhne",-1,-1,1,1,1,1
"Vorhin standen auf dem Weg nach Hause ein paar Querdenker mit Schildern, wo dummes Zeugs draufsteht, am Straßenrand",-1,-1,1,0,1,0
"Na klar, man verkauft Geimpfte in den Nachrichten mit Privilegien. Oder schreibt dass Impfungen mit negativem Test gleichgestellt wird. Nicht.
Schön Öl ins Feuer der Querdenker und Impfzwang und Abschaffung der Grundrechte. Ach Leute...die Medienkasper und Ihre blöden Headlines.",-1,-1,1,1,1,1
"Kommunen hätten locker flockig ihre Kasse füllen können, wenn sie bei jeder Demonstration die begangenen Ordnungswidrigkeiten der  ,  und  direkt vor Ort jeweils 50€, 75€, und 100€ kassiert hätten.",-1,-1,1,0,0,0
Noch eine weitere USA scheiss Mist Land gender reveal party auf social media XY zu sehen und alle Lichter werden ausgeschossen. Da wurden muffins gebacken und die Farbe innen wo der bast reinbeißt ist dann das gender ICH GEHE DUMM,-1,-1,1,1,1,1
"Der korrupte Haufen ist doch kein Maßstab!
Die Idioten träumen von Cannabis Prohibition- machen wir es zu dem größten Albtraum der Stasinaziunion! Korruption Prohibition ist leicht widerlegt!
We FREE Ganja now, whatever it takes",-1,-1,1,1,1,1
"Na klar, wieder durch solche Behauptungen vom eigentlichen Problem ablenken: Der größte Teil des  ist importiert. Falls ein genaues Datum gewünscht wird: seit September 2015. Aber solange das nicht offen gesagt werden kann, wird sich nie etwas ändern.",-1,-1,1,1,0,0
"Dann nochmal lesen, darüber nachdenken und Wörter wie Ironie, Polemik, etc. nachschlagen.

Ich würde niemals die Grünen wählen, weil ich keine Partei wählen würde, welche Pädophilie unterstützt, aber was Boris Palmer dargebracht hat, war offenkundig mehr als ironisch gemeint!",-1,-1,1,1,0,0
"Ihr seit ein verlogenes Pack, ausgebildete Schläger die für Ihre Straftaten ,nicht belangt werden! Dann stellt ihr euch noch hin und lügt das sich die Balken biegen bzw .Ihr bei der 1.Mai Demo ,Menschen den Schädel brecht! Das ist ein Mordversuch!",-1,-1,1,1,1,1
"Die  hat 32 Jahre lang   durch  verhökert!

!!! … https://t.co/6czON37fmL",-1,-1,1,1,1,1
"Der Hassprediger  von der  hat kein Problem damit eiskalt den  weiter voran zu treiben;  gehören ja zum Tagesgeschäft der rechtsextremen ""Volkspartei""! 

           https://t.co/1NIJNqw69R",-1,-1,1,1,1,1
"Ihr ganzes Profil schreit ""Dummheit"" hinaus wie nichts anderes.",-1,-1,1,0,0,1
"Haha, dreckiger Bastard. Du Rechtsradikaler AfD Wähler. Damit wirst du nicht durchkommen. Gib zu, dass du nur quitest, weil die Polizei dich jetzt hat!",-1,-1,1,1,1,1
"Ich würde mich freuen, wenn alle Querdenker und sonstige Extremisten auswandern würden.",-1,-1,1,1,1,1
"Auf Augenhöhe, na dann streichen Sie mal schnell ihr tolerant und das Programm der AFD ist bis jetzt nicht verfügbar,  es ist das von 2017 , dass war schon dämlich",-1,-1,1,0,0,1
"Es ist das Land der Juden.
Israel war so gnädig und hat den Palästinensern den Gazastreifen überlassen, obwohl Palästina zwei Kriege in Folge verloren haben. Welche Palästina angezettelt hat.",-1,-1,1,1,1,1
"Sie freuen sich nicht nur wie ein Kobold, Sie haben durchaus auch die laszive Anmut eines Kobolds. Oder meinte ich Waldschrat? Sei's drum, ich freue mich wie Bolle auf die Zeit, wenn die AfD ein Fliegenschiss deutscher Politikgeschichte sein wird. Und das dauert hftl. nicht lange",-1,-1,1,1,1,1
"Schau dir ""SKANDAL! GEHEIMER PLANvonARD und ZDF ENTHÜLLT!"" auf YouTube an https://t.co/1F2DlhPnaP was erwartet man da außer Zwangsgebühren genauso wie diese drecks Verbrecher Lügner's Betrüger's Mörder's Merkel Spahn Söder Altmaier Laschet Lauterbach Seehofer Drosten RKI WHO PEI",-1,-1,1,1,1,1
Ne digga bist du behindert kannst du iwie net lesen ???? Schonmal was von import export gehört du zurückgebliebenes stück Dreck shit wie kann man so dumm sein ich raff es net,-1,-1,1,1,1,1
"Also beim zweiten Screenshot kriege ich ja schon wieder Blutdruck.
Das Klimaschutzgesetz wurde verhindert, weil die MPs Sorgen um ein paar Tausend Arbeitsplätze hätten?!
Entweder die sind völlig dumm oder das ist eine schamlose Schutzbehauptung.",-1,-1,1,1,0,1
"Ob ihr nicht ganz dicht seid?
Aus dem Elfenbeinturm heraus süffisant Säure kippen. Deutsche Schauspieler und ihr geistiger Verfall.",-1,-1,1,0,1,1
Absolut. Wer am lautesten Korruption  schreit hat meist etwas zu verbergen. Das Geschrei der Opposition dient nur von den eigenen Sümpfen abzulenken.,-1,-1,1,0,0,0
Bild eh alles nur Mongos können net mal Atmen ich hoffe die bekommen alle Arschkrebs und Ebola,-1,-1,1,1,1,1
Und übrigens wir sind Flüchtlinge weil christen gejagt wurden wie wilde Hunde. Und diese komischen kz Vergleiche können sie sich sonst wo hin stecken. Sie sind wie diese „ich kann kein nazi sein ich kenne einen schwarzen“ Leute  liebe afd als der Rest der Bagage,-1,-1,1,1,1,1
"nimmt uns Bürger so scheiße krass aus, dass könnt ihr Euch nicht vorstellen.
Die korrupten Kommunalpolitiker von  u.   kaufen deren Aktien mit Steuergeldern machen damit Städte abhängig u. bekommen dann Posten im Konzern.",-1,-1,1,1,1,1
"Ja. Und ich finde Söder persönlich sympathischer. Man muss schon ein ziemlicher Arsch sein, um das zu tun, was Laschet als Unidozent abgezogen hat. Außerdem erinnere ich mich noch sehr gut an die gequirlte Kacke, die er zu Syrien und Assad rausposaunt hat.",-1,-1,1,0,0,1
Wer weiß..Diese Eliten sind hinterhältig! Und dann noch eine Asylbewerberin,-1,-1,1,1,1,1
macht auch Werbung für  - Videos. Wer hätte das erwartet...? Die AfD und Schwurbler klatschen Beifall. Entweder diese Schauspieler zeigen hier offen ihre politische Gesinnung oder sie sind einfach nur dumm und naiv. Unfassbar.,-1,-1,1,0,1,1
"Islamophobie gibt es nicht, selbst wenn es Sie geben würde, wäre Sie in anbetracht der abscheulichen Verse über Un-und Andersgläubigen, etlichen Kampfaufrufe, bis hin zur Auslöschung des Hebräischen Volkes mehr als verständlich....",-1,-1,1,1,1,1
"Es werden gemeinschaftlich, die Hände zum Hitlergruß gehoben. Mit den Worten ""Freiheit""Ihr seid einfach nur scheiß Nazis!!!Nichts war Frei in der Zeit vom Krieg. Nichts war gut in dieser Zeit!Ihr feiert diese Zeit, mit diesem Gruß. Kein platzt für Nazis!",-1,-1,1,1,1,1
"Alter hast du dir mal die Quellen vom Volksverräter angeschaut? Antonio Stasi Stiftung?? Junge Junge ihr deutschen Propaganda Opfer seid echt der Beweis, dass 1933 ein leichtes Spiel war.  Desweiteren was ist strafbar an diesen Aussagen?",-1,-1,1,1,1,1
"Nixcht nur in der AfD generell ! Eine doofe Nuss hat Jahrzehnte gereicht !!! Überall FRAUEN nur noch FRAUEN, was soll denn dieser Blödsinn ????",-1,-1,1,1,1,1
"Wenn Kinder sich die Impfung wünschen, dann nur, weil verantwortungslose Erwachsene ihnen Angst einjagen.",-1,-1,1,1,0,1
Warum wird der Vergewaltiger aus Berlin nicht mit voller Härte bestraft? Na er ist doch ein Kind von Fr MERKEL! Die dürfen rauben und vergewaltigen und sogar töten aber nur Deutsche und Juden. Danke Fr Merkel für diese Fachkräfte!,-1,-1,1,1,1,1
"Der hat doch einen Knall, der Maaßen, wie alle   
Die  will/wird mit der  koalieren. Am Wahlabend wird es dann heißen:""...unter demokratischen Parteien...


Hans-Georg Maaßen wirft den Grünen „Rassismus gegen die eigene Nation“ vor https://t.co/XKI7O2cKBQ",-1,-1,1,1,1,1
"Das stimmt nicht mehr. Die jungen, halbstarken, dummen, ungebildeten und kriminellen Migranten, die hier das Paradies erwarteten (+ bekamen), haben den Hass, den sie mit der Muttermilch trinken, hierher gebracht.",-1,-1,1,1,1,1
Es ist so zu kotzen was sich mittlerweile alles für ein Schmutz unter dem Deckmantel 1. Mai so alles auf der Straße rumtreibt     https://t.co/1jJdaUcCqa,-1,-1,1,0,0,1
"Wenn man sieht welche Autoritäre Gurkentruppe  tweetet wird einem klar warum Deutschland so unendlich am Arsch ist, und wie die Grünen so viele Stimmen Sammeln.",-1,-1,1,1,1,1
"AfD Scheiße, CDU Scheiße, FDP Scheiße.... Nicht wahr? Es lebe der neue Sozialismus! 
https://t.co/zqT69knbPS",-1,-1,1,0,1,1
"Hinterfotzig sind eure Bullen,mit 4 auf einen und dann haut der Milchbubi noch wie ein 3 jähriger von oben auf den Kopf. Aber ihr dummen  Schafe benennt ja auch nen Sportplatz nach nem Kriminellen. Bevor ihr auf andere Staaten zeigt, von wegen Polizeigewalt,kehrt vor eurer Tür.",-1,-1,1,1,1,1
"Wenn Sie kackbraune Scheiße blau übermalen wie der kleine Anstreicher Chruppala bleibt es kackbraune AfD-Scheiße.

Setzen Sechs, Chrupalla!

 entlarvt die ALTPARTEI AfD!
 https://t.co/W4zCnEsTTM",-1,-1,1,1,1,1
"Warum sehen eigentlich  schon immer so aus, als ob sie voll die echten Blitzbirnen wären?",-1,-1,1,0,0,1
"was hat Meinungsfreiheit bitte mit Rassismus zu tun? Mal davon abgesehen, dass du als Cis-gendered, Heterosexuelle WHITE WOMAN schon garnicht von Diskriminierung sprechen solltest.",-1,-1,1,1,1,1
"Die JuLis NRW verzapfen nicht nur etwas im Netz, sondern führen auch Grundlagen-Seminaren mit Leuten wie Thorsten Polleit durch. Polleit ist Schüler vom Demokratiefeind Hoppe und will wie er den Staat komplett durch Privatwirtschaft ersetzen. https://t.co/Rhmvh35VzY",-1,-1,1,1,1,1
"Es ist . Das ist vollkommen klar. Jeder der sich ein wenig mit dem Holocaust beschäftigt hat und vor allem mit dem jüdischen Leben vorher, muß die Parallelen erkennen. Allein die Impfpriorisierung der Barmer spricht eine deutliche Sprache",-1,-1,1,1,1,1
Kann es sein dass du dumm bist es gibt ein Unterschied zwischen Israel und  Judentum !!! Like Israel ist ein ekelhafte Nation judentum ist ein schöne Religion. Also HDM,-1,-1,1,1,1,1
"Was bist du ein politischer Lump. Stefan Zweig lebte von 1881 bis 1942, zitierst hier aus seinem Buch und überträgst es so in die heutige Zeit. Das kann nur ein fanatischer, Linker Schmarotzer, der von Anette Kahane bezahlt wird.",-1,-1,1,1,1,1
schleppen die Deutschen seit Jahrtausenden mit sich herum. Das behindert auch den einzelnen Polizisten in der Wahrnehmung von Gut und Schlecht. Wer scheißt denen regelmäßig ins Gehirn?...denn mit Normalität hat das nichts mehr zu tun.,-1,-1,1,1,1,1
"Das sind KEINE Flüchtlinge, sondern Wirtschafts-Migranten und zwar FAST alle !!      :  Die Flüchtlings-Frau mit der 3000-Euro-Designer-Jacke oder:  Die Flüchtlings-Verarschung, Zwangs-Islamisierung und Umvolkung Deutschlands gehen immer weiter !!: https://t.co/nhPM4ei3QL",-1,-1,1,1,1,1
".....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!",-1,-1,1,1,1,1
Ach wirklich? Ich hätte gedacht das sich so ein Virus mit Millionen einfach ausschalten lässt. Die Politiker sind solche Vögel. Sobald das normale leben wieder beginnt werden sich immer wieder Leute anstecken da kann nicht immer ein lockdown her,-1,-1,1,1,0,1
"Quatsch! 
Dieses Journalistenpack welches diesen Brief gegen Reitschuster verfasste, ist vergleichbar mit dem Gendergaga-Pack, das 2/3 ablehnen

Minderheit,
anmaßend,
undemokratisch,
diktatorisch,
Feinde der Meinungsfreiheit

Aber eines garantiert nicht, Sprecher für die Bürger.",-1,-1,1,1,1,1
"Bin SPD Mann als Gastarbeiterkind. Wähle das erste Mal grüne. Sollen aber dafür sorgen Merz fernzuhalten. Ob ich1.80 oder 2.20 Benzin zahle ist es mir wert . Nach Frau Merkel kein Bock auf Nazis wie Söder , Merz und Hure laschet",-1,-1,1,1,1,1
Alter was ist euer Problem? Darf man hier nichts mehr rein posten was euch nicht passt Punkt ihr macht mich nicht klären das schafft er nicht der Gangster zu dir wäre ich auch gegen die Nazis aufgestanden und euch Kreaturen muss man bekämpfen,-1,-1,1,1,1,1
"Beim Beten sagen wir das. Aber bei so einer Erwin brauchst du nichts hoffen. Eine Deutsche drecks fotze die meint, dass das direkt Terroristen sind.",-1,-1,1,1,1,1
Wer weiß..Diese Eliten sind hinterhältig! Und dann noch eine Asylbewerberin,-1,-1,1,1,1,1
"Mal wieder krasse Kommentare hier. Die bürgerliche Mitte steckt teilweise so tief im Arsch der Polizei, dass sie ganz braun wieder rauskommt",-1,-1,1,1,1,1
Richtig diese schamlose Gewalt der linksterroristen gegen die Polizei ist eine Schande wann wird endlich geschossen auf dieses pack,-1,-1,1,1,1,1
"Selbst zum Ballon fliegen lassen sind  Querdenker zu dämlich. Ich gehe jede Wette ein das man das falsche Gas zum füllen genommen hat. Und solche IQ Zwerge wollen die Regierung stürzen. Ich pisse mich gleich ein vor lachen. 
 https://t.co/Y9cyvOylyE",-1,-1,1,1,1,1
"Nachdem die  durch gesteigerte  &amp; reduziertes  in etlichen Berufsgruppen dafür gesorgt hat, dass Bürger &amp; Bürgerinnen keine freie Wahl mehr haben. ""Küsschen, ?""",-1,-1,1,1,0,1
"14:05 - überall Bullen, lassen Menschen nicht durch 

  
Dammtor",-1,-1,1,0,0,1
"Ich sags der Antifa und du Spahn, Merz, Maaßen, Seehofer, Amthor und den anderen Knalltüten.

Die Rechten und Querdenker haben sich bereits soweit aus dem Konsens rausbewegt, da braucht man glaube ich nicht mehr mit reden.",-1,-1,1,1,1,1
"ist völlig überflüssig und NUTZLOS  wie die gesamte, dauerzerstrittene AfD-Chaotentruppe.

 entlarvt die einzige ALTPARTEI AfD

 https://t.co/hdoYFKHDm9",-1,-1,1,0,1,1
Dafür braucht es keine Studie!! Gangsta Rap befördert Antisemitismus! die Rapper sollten einmal zuerst ihr Hirn einschalten!!,-1,-1,1,1,1,1
"Nein, aber in Deutschland leben Deutsche. Das ist ihr Land, und die problematischen Deutsche sind unser Problem. Aber problematische Nichtdeutsche sollten nicht das Problem Deutschlands sein. Erklär mir bitte, warum ein Vergewaltiger aus z.b. Syrien hier leben soll?",-1,-1,1,1,1,1
"""Querdenker""-Experte: ""Keine Impfungen gegen Verschwörungsideologien""  https://t.co/XuJNGXZeiv via  Diese Dummen die hoffendlich alle sich anstecken und und nicht behandelt werden dürften solch kranke Hohlköpfe",-1,-1,1,1,1,1
Die Demo-Teilnehmer verhöhnen die Corona-Opfer ebenso wie  und . Es ist ein Schlag ins Gesicht der Pflegekräfte und Ärzte in den Kliniken.,-1,-1,1,0,1,1
"Tja, das habt ihr jetzt davon beim linksgrün versifften Gender-Gaga Mist mitzuspielen 
 
Da ist alles sexistisch und böse",-1,-1,1,1,1,1
Dir geht es gerade wie : Deine Parteifreunde und Moralmonopolisten können Satire und Kunst nicht von Rassismus und Demagogie unterscheiden. Deshalb sollt Ihr mundtot gemacht werden.   ! https://t.co/x8vukT4tvA,-1,-1,1,1,1,1
"Alter.. ich bin so ner Liste gefolgt um ein bisschen in die Jura-Bubble zu kommen. Jetzt habe ich dauernd so widerliche Querdenker-Tweets in der Timeline, die mich jedes mal einfach nur zum Kotzen bringen...",-1,-1,1,0,0,1
Ich freue mich sehr auf ein baldiges Verbotsverfahren der faschistischen AFD! Ihr widerliches Rechtes Gesindel gehört weggesperrt!,-1,-1,1,1,1,1
"Was für ein unsinnige Kommentar. Es geht nicht darum, dass diese Leute deutschen Pass haben sondern Deutsche mit Migrationshintergrund sind und Anhänger einer bestimmten Religion. Das sie den deutschen Pass haben macht es höchstens schlimmer.",-1,-1,1,1,1,1
"- er ist ekelhafter  Lügner 
Alte Bilder als neue zu verkaufen - so dumm dreist machen nur nazis!",-1,-1,1,1,1,1
"Soft-Islamisten die finanziert vom Rundfunkbeitrag so ne Kacke ins Internet rotzen.
https://t.co/XK0f4IEsYM",-1,-1,1,1,1,1
Seit wann hat die   mir etwas zu sagen? Dieses Schmierblatt  soll sich mal lieber an  halten!!,-1,-1,1,0,1,1
"Ich vermute, die Analyse ist zu einfach. Als junge Frau in einer Führungsposition stelle ich oft fest: Männer empfinden uns als Provokation. Sie fürchten Bedeutungsverlust. Wir schreddern ihr Weltbild. Wir beeinflussen ihre Töchter und stärken ihre Frauen. Eine Theorie",-1,-1,1,0,0,0
"Wir werden diese Dreckspostille  nicht verbieten können. Aber wir können Druck machen, um ihre Reichweite einzuschränken.  bietet Bild+ kostenlos. Vertrag bei Vodafone kündigen z.B.  
Wenn  innerhalb weniger Tage zerstört wurde, schaffen 1/-",-1,-1,1,0,1,1
"Genau, der hat seine widerwärtige, diskriminierende, menschenverachtende Kackscheiße einfach schlecht formuliert!
Mit den sinnverdrehenden, Verschleierungsphrasen, die die AfD sonst so an den Tag legt, käme das Ganze viel harmloser rüber!",-1,-1,1,0,1,1
"Oh mein Gott, wer nur etwas Verstand im Kopf hat wählt niemals Laber Laschet. CDU, das kann nicht wirklich euer Ernst sein. Na dann mal viel Spaß unter der 5%.",-1,-1,1,1,1,1
"Alter hast du dir mal die Quellen vom Volksverräter angeschaut? Antonio Stasi Stiftung?? Junge Junge ihr deutschen Propaganda Opfer seid echt der Beweis, dass 1933 ein leichtes Spiel war.  Desweiteren was ist strafbar an diesen Aussagen?",-1,-1,1,1,1,1
"https://t.co/DXD1umcC8z Versuchs einfach mal bei Google. die alte hat nicht alle Latten am Zaun schön Regierungstreu. Die sollte sich besser mit Chemie beschäftigen von einer Pandemie hat die 0,0 Ahnung. genauso wie von den Wirtschaftlichen Folgen durch den Irrsinn.",-1,-1,1,1,1,1
"Naja bulle bleibt nun mal Bulle...

Was mir nur sorgen bereitet ist das eine rechte gruppierung stark genug ist und bereit so was durch zu ziehen.

Aber Bulle bleibt nun mal Bulle, wenn bei ner linken demo sowas abgezogen wird wehren sich die leute ja auch. 
Von daher",-1,-1,1,0,1,1
"Du meinst über ""Spenden "" von der Afd..Und sorry. Wer die Afd wählt ist per se ein Depp. Wer Nazis und Rechtsradikale wählt ist ein Depp. Wer Menschenverachtung wählt ist ein Depp. Wer 1933 zurück will ist ein Depp. Punkt",-1,-1,1,1,1,1
Bzgl. Antisemitismus sollte man als Grünin am besten ganz still sein. Oder wie es Anhänger der Grüninen und Linken sagen würden: „die Fresse halten“. https://t.co/PG6vBTlUSg,-1,-1,1,0,1,1
Hieß so nicht der Nazi Opa von Beatrix? Bleibt halt in der Familie,-1,-1,1,1,1,1
"Wir werden ihn finden. Schließlich wird seine Brühe auf der ganzen Welt verabreicht.
Die Jagd nach dem Arsch wird Kultr- Religion- und Systemübergreifend sein.
Sie werden gejagt werden wie seinerzeit die Nazis.",-1,-1,1,1,1,1
"Wie blind muß man sein. Der Antisemitismus kommt aktuell ausschließlich von Migranten und das muß gesagt werden. Es  nützt nichts,  das jetzt durch Schreinargumente  verteidigen oder abschwächen zu wollen",-1,-1,1,1,1,1
"Heutzutage sind Parteien wie Prostituierte ( sorry) .Egal ob afd, CDU CSU, FDP oder Grüne. Sie erheben die Stimme für diejenigen die mit Geld um sich schmeißen, nicht jedoch für die anderen braven Bürger. ( siehe cdu/CSU Immobilienkonzern bei Bundesgesetz für ein mietendeckel)!!",-1,-1,1,1,1,1
"Brechtken, Panthea und Argo Nerd sind also lediglich ""kritische Personen"". 
So kann man das Gebaren dieser faschistoiden, gegen Fakten immunen Taugenichtse natürlich auch bezeichnen - wenn man genauso dämlich ist wie sie.
   https://t.co/V0TSssM9UR",-1,-1,1,0,1,1
"ja aber dieses strunzdumme Grünenweib ist doch mal so hohl wie eine leere Mülltonne. Null und nix in der Birne
aber auf Kanzlerin- Kandidatin machen. 
Da bleib ich doch bei der AFD, der einzigen Partei in Deutschland die noch für das Wohl des deutschen 
Normalbürgers kämpft.",-1,-1,1,0,1,1
"Die offizielle Fehlerquote des PCR Test führt schon zu 20.
Das heißt lebenslangen Lockdown.
Und diese Fascho Fanboys mit rotem Punkt kapieren das nicht.",-1,-1,1,1,1,1
"Die eigentliche Frage ist doch, für wen arbeitet die ? für die Bürger, betroffenen, kranken, verzweifelten oder etwa für das Virus? Derzeit wird das Vertrauen, der Zusammenhalt der Bevölkerung pulverisiert...und NUR das Virus freut sich! ..über diese Inkompetenz",-1,-1,1,1,0,1
Ich frage mich gegen was diese bescheuerten ewig gestrigen ungebildeten Querdenker demonstrieren wenn das Thema Corona in den Hintergrund tritt. Wahrscheinlich ist es das Thema Klimawandel.,-1,-1,1,0,1,1
"Deutschland hasst Menschen. Es ist Nazi geblieben. Wer sich für Herkünfte (z.B. aktuell dunkelhäutige) stark macht, für Kinder, Frauen, sexuelle Orientierungen, alte, linke, kurz Menschen sortiert, ist ÜBELSTER FASCHIST. Ein menschlicher Mensch tut das nicht. ALL LIVES MATTER!",-1,-1,1,1,1,1
"Das ganze liest sich wie ne  Artikel . Dann lese ich Journalistin bei Welt am Sonntag. 

Das Recht sich zu wehren streitet Isreal Niemand ab.
Wie die Sicherheitskräfte das umsetzen und das dabei Kinder sterben müssen ist zu kritisieren.",-1,-1,1,0,0,0
"Mensch Jensi. Jetzt habt ihr nach 6 Monaten Lockdown die Bundesnotlüge an den Frühlingsanfang gesetzt. Und oh, welche Überraschung. Die Zahlen gehen zurück. Wie in ganz Europa. Für wie dumm haltet ihr uns eigentlich? Obwohl, 93 % wollen sich wahrscheinlich impfen lassen. Läuft...",-1,-1,1,1,1,1
Warum muss man jetzt ausländische Antisemiten importieren?,-1,-1,1,1,1,1
"Es wird seine Gründe haben, warum der Stammtischheini Dr.  noch nie von einem Wissenschaftler retweetet wurde?!

Er ist ein Blödheitsmultiplikator.  """" https://t.co/u1C7YHPh8d",-1,-1,1,0,1,1
"Naja, das die  eine  Partei ist, darf er ja nicht sagen. Sonst kommen ja, wie in Belarus Klagen. Das meinen diese Faschisten unter : Nur Ihre Meinung gilt, andere werden 'gejagt', 'entsorgt', oder direkter, gleich 'an die Wand gestellt' und 'erschossen'",-1,-1,1,1,1,1
"Stefan Homburg ist nur ein harmloser Spinner den keiner ernst nimmt, außer ein paar  Vollidioten hier auf Twitter! Sonst ist er einfach ein armseliger möchtegern Patridiotischer Professor.",-1,-1,1,1,1,1
"Nach ihm sollte eigentlich Merz sprechen, der Fichtenelch könnte jedoch nicht landen",-1,-1,1,0,0,0
"Es ist die EU die die Armut in der sog. 3.Welt fördert und damit die Fluchtlingsströme befeuert. Und das ganz wissentlich im Interesse der internat. Food Industry. Es gibt zig Dokus darüber.
Genmanilpukierte Lebensmittel machen Bauern von der Industrie abhängig.",-1,-1,1,1,0,0
"Hier twittert Timon Dzienus, ein grüner Vollidiot und Linksterrorist (Antifa). (wir dürfen Sie doch so nennen, oder?)

Profil:
Bundesvorstand 
 | Nazis blockieren |  |  |  | Insta:",-1,-1,1,1,1,1
"Richtige Deutsche gehen nicht in eine Shisha-Bar sondern auf eine -Demo.
Natürlich nur mit ""Ungeimpft""-Stern.",-1,-1,1,1,1,1
"Nee, mit Frau Baerbock wäre es ein Aufbruch in bessere Zeiten! Die  ist jetzt schon ein Fliegenschiss in der politischen Geschichte.",-1,-1,1,1,1,1
Weil die Aktionen von Greenpeace immer lächerlicher werden und an  eigentlich mit einer verbrecherischen Organisation gleichgestellt werden soll.  Umweltschutz und Änderungen einfordern legitimiert nicht Körperverletzung.,-1,-1,1,0,1,1
"Schöner Aktionsgedanke aber leider echt verkackt. Und an die ganzen Hater hier: seid ihr eigentlich auch so empört darüber, dass die Autoindustrie tagtäglich tausende Menschenleben gefährdet?",-1,-1,1,0,0,1
"Scheiss Kommunisten.
Einen ganzen Block zerstört und Jun ersuchen sie es, indem sie sich den Islamisten Anbietern.

.. 
.. 
Ihr seid eine Minderheit und das ist gut so.",-1,-1,1,1,1,1
Was ich fiel interessanter finde ist das du gesperrt wirst aber AFD Politiker zum Mord an Menschen aufrufen dürfen und ihren Rotz trotzdem weiter in die Welt Tweeten dürfen,-1,-1,1,1,1,1
"Halt einfach mal du die Fresse, du FfF Dummbot.",-1,-1,1,0,0,1
und trotzdem kriecht die Schweiz USA und Israel in den Arsch,-1,-1,1,1,1,1
"Nein, unglaublich wie Sie und die
anderen Leerhirnis hier wieder die
Wissenschaft angreifen und Leugnen . Unfassbar das Ihr immer noch kein Ende findet . Jede Wissenschaftliche Aussage wird von Euch verrohten , Emphatilosen Egomanen niedergebrüllt . 

Ihr seit eine Minderheit.",-1,-1,1,1,1,1
"Dieses  hat es nach fast 70 Jahren immer noch nicht geschafft, eine richtige Zeitung zu werden.
Und man merkt es an diesem Aufmacher wieder, dass  aktuell ist wie  1952, als ein gewisser Springer seine ganz üble Geschäftsidee hatte.",-1,-1,1,0,0,0
"Die sind halt ausser sich vor Freude, dass sie die Juden endlich los sind; jetzt kann man sich getrost und lautstark dem ""naechsten Problem"" zuwenden.",-1,-1,1,1,1,1
&gt;&gt;Auch das Schlagwort Globalisten kann eine antisemitische Chiffre für „die Juden“ sein.&lt;&lt; Wenn linke Schwurbler phantasieren....,-1,-1,1,1,1,1
Ach zu dumm zum scheißen Trinchen. Die braune Kacke staut sich bei dir schon im Gehirn,-1,-1,1,1,1,1
"Ach, du willst also lieber dass dein Kind sich und andere gefährdet? Meine Fresse, ihr egoistischen Realitätsverweigerer geht mir auf den Zeiger",-1,-1,1,1,1,1
"Sie Profitieren davon, dass viele Menschen nicht mehr Wissen wie das Gehirn zu gebrauchen ist! Der Staat sagt etwas und so muss es dan ja auch Sein... Kleines Beispiel gefällig!? Israel und die Rampenpanik... Der Mensch geht über Leichen, Wort wörtlich!",-1,-1,1,1,1,1
