id,text,binary_label
390033,"""Diese MRNA Technologie lässt sich #nicht steuern. Das weis die Regierung seit Anfang an""...

Jetzt wirds kriminell. Beendet das endlich!
#merkel @Bundeskanzler @Karl_Lauterbach 
#kurz @rudi_anschober
@WolfgangMueckst @karlnehammer @WKogler @BgmLudwig",1.0
391173,"Tolles @ORF Interview mit #Bundespräsident @vanderbellen 👏🏼

Endlich mal etwas Positives aus #Österreich 👍🏼🇦🇹

Wer auf Mehrheiten der @FPOE_TV hofft, sollte nicht vergessen, dass auch die #NSDAP Wahlen gewann. Nicht zum Besten der Welt.
@fpoefails 

https://t.co/sHkXQ34mcR https://t.co/KVkyJMwA28",0.0
392025,"Bundestag: Die #CDU hat einen Antrag für Waffenlieferungen, weil die #NATO und die #USA Botschaft es fordern? 
Okay, eigentlich ist doch DE ein eigenes souveränes Land oder nicht? 
#Kriegstreiberei   #NoWar #CDU #CSU 
#Leopard #Leopard2 #Panzerlieferungen",1.0
390032,"#Scholz will bis 2030 „im Schnitt vier bis fünf Windräder jeden Tag“ an Land bauen lassen. 
@Bundeskanzler 
Vorwärts immer, Rückwärts nimmer! Den #Sozialismus in seinem Lauf hält weder Ochs noch Esel auf! 
https://t.co/9OQsDxZDtU https://t.co/ZNBWSo6ZAP",1.0
420875,"Neues Jahr, neues Buch! Ich freue mich auf unseren Band zum #Genderpaygap, der im April mit wichtigen Beiträgen zum Thema aus historischer und sozialwissenschaftlicher Perspektive im Dietz-Verlag erscheinen wird. #equalpay, #womenshistory, #womenintradeunions https://t.co/oyO5Bu4trH",0.0
428815,"Ein Krieg gegen Bevölkerung! Heute 26.Januar 2023!!!!
#IRGCterrorists #MahsaAmini",0.0
416871,"#Baerbock und ihre Heimdekoration

#G7 #Muenster https://t.co/sJQceV9NVt",1.0
429044,"Hatte mich bei den Politiker-Katastrophen heutzutage auch gewundert, wenn es anders wäre.",0.0
416293,"😨😖
Was soll das @spoe_at? 
Haben wir dann bald polnische oder amerikanische Zustände?
Frauenrechte sind für Euch kein besonderes Anliegen mehr? 👊 https://t.co/5N7o2J0qIR",1.0
388366,"Karl ""Lobby"" #Lauterbach!

Was stimmt mit diesem Mann nicht, der permanent Panik verbreitete und immer nur Impfen möchte. Man könnte fast meinen, dass er dafür bezahlt wird. #LauterbachRuecktrittJetzt

#Bayernpartei #FreiesBayern #FreieImpfentscheidung",1.0
420843,Aus dem Gender Pay Gap folgt der Gender Pension Gap: Der geschlechtsspezifische Unterschied in der Altersvorsorge liegt in Deutschland bei über 40 Prozent @MilanieKreutz @dbb_news Setz auch du dich mit einem Testimonial für equal pay und equal pension ein: https://t.co/wrl7lSMKiJ https://t.co/p2TdVg3z9C,0.0
416809,"CDU lässt eine Kirche abreißen um Braunkohle zu fördern: alle sind fein damit ist ja fürs Allgemeinwohl
Ein Kreuz wird lediglich für die Dauer des #G7 Gipfels entfernt: #Baerbock und DIE #GRUENEN SIND ALLE SATANISTEN UND WOLLEN UNSERE  KULTUR UND UNSER LAND VERNICHTEN!1!!ELF 🤦🏽",1.0
419166,"Hätten @Die_Gruenen das vermeintlich prestigeträgigere Wirtschaftsministerium der @FDP überlassen und dafür das Verkehrsministerium genommen, würde sich jetzt @wissing mit Scheichs, LNG-Terminals und Gaspreisdeckel rumärgern, und #Habeck könnte eine echte Verkehrswende anschieben",1.0
407983,"Off-Road-Elektrofahrzeuge - Jetzt können Sie!
▶️ https://t.co/MaVQiQuhJY https://t.co/qHZTMH6kXE",0.0
414455,"Da fällst Du nach 11 Stunden aus dem Untersuchungsausschuss #Flutkatastrophe #Ahrtal / und kriegst (wieder) nicht mit, dass Du nen Drüko über einer Falschmeldung rausgehauen hast (via #Mainz&amp;) https://t.co/qMLjRIAvj1",1.0
417991,gasoline demand @ -4.1% https://t.co/C4k7VoPPlM,1.0
406817,"Elon Musk zensiert Euch ! Wegen den Schwurbelinhalten, oder wegen Euren ?",0.0
439995,"300 Millionen für Sozialleistungen, für Bildung, für Gesundheit, Förderung des Wohnungsbau, Kampf gegen Diskriminierung... 

Nein! Für Waffen und Rüstungsindustrie...
Und einige kriegsgeile Links-Liberale klatschen wie Robben im Acuapark.",1.0
418397,2010 11 2016 mercedes benz e class c207 fuel filer cover lid door gasoline oem https://t.co/3A12TrnHhb eBay https://t.co/7uALnXM6Kw,1.0
418311,In den Anhalter Bahnhof zu „Gimme Gasoline“ einfahren ist… anders. Guten Morgen.,1.0
418595,Einen #gaspreisdeckel für russisches Gas ist schnell in der EU beschlossen. Nun kann #vonderLeyen mal einen #Impfstoffdeckel anstreben.,1.0
427688,institut für Informatik heißt auch es gibt im gesamten gebäude keinen einzigen whiteboard marker der noch funktioniert,1.0
386889,NachDenkSeiten: »Karneval für Kriegstreiber: Die Auftritte von Baerbock und Strack-Zimmermann – zwei der momentan radikalsten Politikerinnen – bei der Aachener Karnevalssitzung sind zynisch. Die Verleihung des Ordens „wider den tierischen Ernst“ an die… https://t.co/WGf7xvFCjV «,1.0
390055,"WELT: Bundeskanzler: „Putin hat weder mir gedroht noch Deutschland“, sagt Scholz.
https://t.co/Hra7MiKuYa Wird er jetzt bestimmt auch dein Freund genau wie bei Fummel Schröder!

über @GoogleNews",1.0
390094,"Weil alles nur zu ihrem #Plan des #GreatReset #Weltweit gehört , mit allem was zur Zeit #Passiert....deshalb wird #Gelogen und #Betrogen zur Zeit Mehr als in den letzten #Jahrzehnten hat überhand genommen....vermischt mit vergeßlichkeit @Bundeskanzler #AmpelDesGrauensRuecktritt",1.0
413967,"Expertise: Datenerhebung bei Katzen-Lockdown in #Walldorf war illegal; #datenschutz #fdp #landtagbw 

https://t.co/mH3p8ofBIL",0.0
416450,"#Selenskyj  fordert die #G7-Nationen auf, die #Gaslieferungen an die #Ukraine in diesem #Winter zu erhöhen.🤔
🔹Ukraine braucht „etwa zwei Milliarden Kubikmeter“ zusätzliches #Gas.
👉eine Bestellung an #Waffen, darf nicht fehlen …😆
#Heizkosten #Eisregen #Energiekrise #Blackout https://t.co/8xklgfAsSg",1.0
416064,"Nächtliche ""Tod dem Diktator""-Rufe über Teheran.. 

100 Tagen Revolte &amp; die Menschen sind trotz harter Repression weiter auf der Straße für Frauenrechte &amp; Freiheit!

""Frau – Leben – Freiheit""

#MahsaAmini 
#JinJiyanAzadi
#IranRevolution",1.0
391792,"Holy shit. Womit haben wir es verdient, dass solche gehirnamputierten Menschen im Bundestag sitzen?",0.0
390948,Bundespräsident beruft neue Mitglieder in den Wissenschaftsrat https://t.co/8NZR2Qsps9,0.0
389945,Deutschland hatte mit Willy Brandt und Helmut Schmidt zwei besonders befähigte Bundeskanzler. Davor und danach war nichts.,0.0
414672,"Welche Kompetenz Malu Dreyer hat, hat sie bei der Flutkatastrophe bewiesen! Nämlich keine und erst recht kein Rückgrat zu Rücktritt.",1.0
388268,"Wer genau ist WIR Herr @Bundeskanzler 

Sollten Sie mit dieser Aussage die #Ampel in Betracht ziehen der Sie vorstehen, dann macht diese im Moment genau das Gegenteil und nimmt der jetzigen Generation schon ein gutes Leben. #Realitätsverweigerer

#Bayernpartei #FreiesBayern",1.0
418088,Passenger Axle Shaft Front Axle Gasoline 4 Cylinder 4WD Fits 06-12 RAV4 756437 https://t.co/QSMlI2Ilwy eBay https://t.co/SyLawPuxwr,1.0
388451,"Schon gewusst?  
Bayern hat dem #Grundgesetz nie zugestimmt:
https://t.co/1WQRrUuxnn",1.0
439755,"Hat Verkehrsminister Madsen keinen Plan? Vorgänger Buchholz sieht das so. Der Ressortchef müsse Prioritäten setzen, verlangt der Liberale. Um ein Vorhaben macht er sich besonders Sorgen. https://t.co/EWp6SKv6ck https://t.co/FmLx2lQlAz",1.0
427647,"IT Berater (m/w/d) am Hauptsitz Erndtebrück                                     
https://t.co/tc1BZH9g0c   
#fachinformatiker #informatik #it #hiring #siegen #jobs #stellenanzeigen #jobbörse #ITJobs #jobwechsel",0.0
390135,"""DAS HABEN SIE UNS INS LAND GEHOLT: „Islamisten“-Demo in Hamburg""

@Bundeskanzler @OlafScholz @NancyFaeser @BMI_Bund @CDU @cducsubt 
https://t.co/oqkqO7hiHI",1.0
387486,"Annalena Baerbock bekommt Karnevalsorden: »Ja, es ist tierisch ernst« https://t.co/Y59HRZ74k8 https://t.co/5iPwh8N5Ql",0.0
390805,"Bundespräsident #Steinmeier hat die jüdischen Welterbe-Stätten in Worms besucht und sich intensiv über deren Bedeutung informiert. Trotzdem gab es auch die Gelegenheit für Selfies. #SchUM
https://t.co/WkN94W1hnb",0.0
418020,let's talk abt taekook gasoline part https://t.co/kYOuNChP3w,1.0
414082,Die Brandmauer von CDU und FDP offenbar nicht,1.0
416642,🎥 Um 13 Uhr hier im Livestream: Pressekonferenz mit @NancyFaeser zum #G7-Innenministertreffen im Kloster Eberbach. https://t.co/sJ6yE7hoCV,1.0
428856,"Teheran, Iran - 2023. 

Wider den Gehorsam.
Wider den autoritären Sitten und Gesetzen der Mullahs.

You will make it. You will succeed. 
No matter what!

#IranRevolution #WomanLifeFreedom #MahsaAmini‌ #IRGCterrorists https://t.co/33h0YF3VmE #IRGCterrorists",0.0
408505,"Die Grünen sind maßgeblich mit dafür verantwortlich, dass in Deutschland massiv Kohle verstromt wird.
(Auch für Elektrofahrzeuge)

Diese Politik ist zwar links-grün, aber nicht umwelt- und Klimafreundlich und es kostet uns noch sehr viele CO2-Zertifikate.

https://t.co/Q0jcbtlOUB",0.0
415172,"Pakistan: Fast vier Millionen Kinder von medizinischer Versorgung abgeschnitten | PCLMedia https://t.co/ZugjwOKtya

#SOSKinderdoerfer #Pakistan #Ueberschwemmungen #Flutkatastrophe #Katastrophe #Krankheiten #Nothilfe https://t.co/it5OqYo5WW",1.0
418408,"220902 @/bumkeyk #키스토리

GASOLINE 
Yessssss

BOUND
-
🔗https://t.co/YWpKLRxmgs
🔗https://t.co/6Yncdc82cF https://t.co/wWcLfYzl6E",1.0
418202,Andeman 2200W Portable Inverter Gasoline Generator $393.99 https://t.co/TXCATtQP7a {Techbargains},1.0
385559,wieder einmal Diskussion um Arbeitsverbot von Männern mit Vorstrafen wegen sex. Übergriffe auf Kinder 1. Bei Frauen gilt das nicht? 2. Selbstständig arbeiten geht trotzdem? (Lehren ist Grundrecht),1.0
387507,"""Frieden mit #Russland!"" – Mit diesen Worten rufen zwei ehemalige Generäle der Nationalen #Volksarmee der #DDR zum #Protest auf. Zwei offene Briefe an die russische Botschaft schlagen bereits erste Wellen in der Zivilgesellschaft.
#NatoRussiaWar #Baerbock https://t.co/UxQtKi9Sxg",1.0
386133,Studie: Erderwärmung fördert Ausbreitung von Krankheiten https://t.co/ndqmTKK40H,0.0
385824,"Was passiert eigentlich mit dem Arbeitsverhältnis eines Impfunwilligen nach dem 1.2.2022. Kündigung? Arbeitsverbot? 
#Covid19at",0.0
391816,"Endgültige AKW-Abschaltung 
➡️da ist im Bundestag ein konstruktiver Misstrauensantrag fällig❗️❗️ 
@cducsubt @fdpbt @AfDimBundestag @Linksfraktion",0.0
388947,"Wer sorgt für die Bestrafung faschitoiser Polizisten, die hier mit Überhärte ihren Hass auf Linksgrünversiffte rausprügeln? Haftstrafen nicht unter einem Jahr scheinen da oft angemessen.",0.0
391704,LIVE: Pressekonferenz der AfD-Fraktion - Diese Woche im Bundestag! https://t.co/I4UxXvj3ev via @YouTube,0.0
391429,"Der Bundespräsident betont, dass er nicht nur eine Wahlergebnis, sondern auch seinem Gewissen verpflichtet ist. FPÖ-Chef Kickl kritisiert diese Sichtweise als ""persönliche Willkür"". https://t.co/n9xiVjBcTc",0.0
388002,Warum die Bayernpartei nicht in Holzofenpartei umbenennen?,0.0
419087,Liveblog zur Energiekrise: EU-Energieminister einigen sich auf Gaspreisdeckel. In der Europäischen Union sollen die Großhandelspreise für Gas künftig unter bestimmten Umständen gedeckelt werden. https://t.co/rvpuOzgEu1,0.0
407828,"Studie zu aktuellem Umbruch der Mobilitätsbranche / Wachstumspotenzial bei Connected Car Services / Batteriebetriebene Elektrofahrzeuge vor Plug-In Hybriden/ Eigenes Auto für Jüngere wieder wichtiger - https://t.co/geQOis1NN3 Paribas Cardif Deutschland: Gerlingen, Bergisch Gla... https://t.co/xhkLmBOAW0",0.0
428086,"Es ist beschämend dass England und Kanada nicht der Meinung sind #Revolutionsgarde nicht auf #Terrorliste zu setzen. Wir #Iran werden wir das nicht vergessen.
#IRGCterrorists
#MahsaAmini",0.0
416436,"Und sie beschäftigen sich mit dieser ""#Wirtschaft"", die bekanntlich das #Klima ruiniert 🤡

Übersehen wird dabei gern, dass Ökonomen sich schon recht lang mit dem Klima befassen. Und schon seit langem einen #Klimaclub vorschlagen, wie ihn die Staaten der #G7 nun planen. https://t.co/AXrBYJi8Ua",1.0
428263,"Eine Reihe von Künstlern, Sportlern und Aktivisten schlossen sich der Kampagne an #FreeToomaj forderten Freiheit #توماج_صالحی‌ . Seit 94 Tagen wird dieser beliebte Sänger unter Folter in Einzelhaft gehalten. #IRGCterrorists #IranRevoIution #MahsaAmini #IranProtests2023",0.0
418589,"zeitung_energie ""Energieminister drohen mit Gaspreisdeckel: Die Energieminister der EU wollen den Preis f�r importiertes und an Platformen gehandeltes Gas unter bestimmten Umst�nden auf 180 Euro pro Megawattstunde zu… https://t.co/vU23aHCiaR #energie #energieBerlin #energie…",1.0
385964,"Super. Liebe @ManuelaSchwesig und Landesregierung MV, was in Berlin geht, sollte auch für MV ins Gespräch genommen werden. Immerhin besteht seit 14 Monaten Arbeitsverbot. Ebenso lange besteht die Unterstellung, 1:1-Kontakte wäre epidemiologisch besonders gefährlich.",1.0
389313,ich bin verwirrt aber kann es sein das es diese folge schonmal gab zumindest kommt mir die Bestrafung bekannt vor #jkvsP7,0.0
386264,US-Flughäfen sind Portale für die Ausbreitung von Krankheiten. Venezuela zeigt einen anderen Weg. (https://t.co/UzxwnSUx4U) https://t.co/vT7rw8FgLD,0.0
418783,Die Deppen und der Gaspreisdeckel https://t.co/t5CdaTqTta via @YouTube,1.0
421299,"48 Prozent! Unglaublich. Ich fürchte, das sieht hier ähnlich aus. Verkauft euch nicht unter Wert, liebe Frauen. Ruft selbstbewusst anständige Honorare auf. https://t.co/7av6ePAu0Q #GenderPayGap
#Freelancing #Honorare",1.0
439893,"#Habeck plant Staatseinstieg bei beim Netzbetreiber Tennet. Der Weg, die Energiewende auf Biegen und Brechen durch eine Staatswirtschaft umzusetzen, ist klar erkennbar. Unfassbar, dass die angeblich liberale @fdp hierbei mitmacht.",1.0
418700,Für alle Habecks dieser Welt. #Gaspreisdeckel https://t.co/LzioGi7kk8,1.0
415512,"Die Leute früher waren genervt, weil eine Handvoll Frauen sich für Frauenrechte einsetzte und kämpfte. Jetzt sind sehr viele froh darüber.
Die Leute waren genervt, weil sich einige Menschen für die Demokratie einsetzten, heute sind wir froh darüber. 
Einige kämpften gegen die",1.0
390179,"Entgegen allen anderslautenden #Legenden hat #Putin in diesem Krieg #Deutschland nie gedroht - das bestätigt nun auch Bundeskanzler Olaf #Scholz. #Russland #Ukraine #UkraineKrieg 

https://t.co/Nx9sBp4mgl",1.0
420762,#GenderPayGap: #Frauen verdienten 2022 in #Berlin rund 10% und in #Brandenburg rund 6% weniger als ihre männlichen Kollegen. #Verdienstunterschied weit unter dem #Bundesdurchschnitt von 18%. 👉https://t.co/c0wJIUP16i https://t.co/i3jr8DIftr,0.0
418695,Bundeswirtschaftsminister Robert Habeck und seine EU-Kollegen wollen heute den Gaspreisdeckel beschließen. https://t.co/hwiYVOVj8I via @focusonline,0.0
392214,"Diese Berufe haben unsere Abgeordneten vor dem Bundestag ausgeübt
Vom TELLERWÄSCHER 
in den Bundestag? 
Die KURIOSEN Karrierelaufbahnen der deutschen Abgeordneten 
(https://t.co/nlILs11Od8)",0.0
389024,"K2 kam heute Abend von #Pozmun (Model United Nations in Poznan, Polen) zurück. Eine der wenigen Sachen, um die ich heutige Schüler beneide. Besonders Just Dance Tänze als Bestrafung (für die falsche Aussprache von Delegate z.B.) haben Potential.",0.0
427975,"‼️Großdemo‼️zur #IranRevolution am ‼️11.02.2023‼️ um 14 Uhr in Paris. Kommt zahlreich &amp; zeigt euch laut, liebe Freunde!Werdet gemeinsam zur Faust gegen die Greueltaten der #IRGCterrorists! Dafür müsst ihr keine Iraner* sein, sondern einfach für #ZanZendegiAzadi &amp; #MardMihanAbadi! https://t.co/YOGYhHpHn2",0.0
408565,"#Elektro-Maschinen und -Fahrzeuge auf der #Baustelle? Gibt es nicht? Doch: #Zeppelin Rental hat spannende, elektrische Mietlösungen auf Lager. 

Auf der #bauma oder auf https://t.co/LfOM13Z1j3 könnt ihr mehr erfahren. 

#wearezeppelin #wearebauma #Nachhaltigkeit https://t.co/Gnba2Dq6zl",0.0
420688,"Frauen verdienen genauso viel wie Männer - sie bekommen nur weniger. Warum das so ist, ist eine zentrale Frage der feministischen Ökonomik. @exploringecon hat dazu einen wunderbaren Einführungstext verfasst. #GenderPayGap #GenderWageGap https://t.co/TnpjEofm9E",0.0
390922,"Welche Nazis hat Bundespräsident Steinmeier als Berater gehabt als er Polizei ausgezeichnet weil sie auf corona-kritiker eingeschlagen haben. Alte Menschen, schwangere Frauen, Eltern mit Kindern usw.? Dieser Parasit und Kriminelle Bundespräsident ist immer noch in Amt. Wieder SPD https://t.co/t02dc4gRnI",1.0
391498,"Der erste Bundespräsident, der überhaupt eine Rede bei seiner Angelobung gehalten hat, war Karl Renner 1945. Die Rede seines Nachfolgers Theodor Körner war so kurz, dass die Sitzung der Bundesversammlung 1951 nur eine Viertelstunde gedauert hat.",0.0
417822,01-06 LEXUS LS430 4.3L V8 GASOLINE ENGINE MOTOR LOWER AIR INTAKE MANIFOLD OEM https://t.co/SmFwNzM3ZF eBay https://t.co/LeMEmr79Vs,1.0
391502,Gleich startet die Veranstaltung zur Verabschiedung des langjährigen ⁦@ZDH_news⁩ Präsidenten Hans Peter Wollseifer mit der großen Ehre der Laudatio durch #Bundespräsident Frank-Walter #Steinmeier in Begleitung von Frau #Büdenbender https://t.co/c8MmHdisvV,0.0
391298,Alexander Van der Bellen wurde erneut als Bundespräsident angelobt:  https://t.co/JbEUUNXi0b,0.0
414145,"Mit der #fDP kann man nicht diskutieren, Total verbohrt. #AnneWill",1.0
439567,"Der Kanton Zürich braucht 2023-27 wieder eine verlässliche bürgerlich-liberale Politik.
▶️Steuersenkung um 10% 
▶️Abbau von Regulierungen um 20% 
▶️Mehr Raum für den Privatsektor
▶️Eine wirksame Klimapolitik
👉🏼Mehr dazu im @SRF-Wahlinterview: https://t.co/1WkqAvLeJb #WahlenZH23",1.0
417137,"+++ Update: Do., 16:00 Uhr +++ #Versammlung auf #Schlossplatz gestartet. Mehr Infos auf https://t.co/b9I3HmRvhH #G7 #Außenministerkonferenz #Münster #msverkehr #PolizeiMünster #PolizeiNRW",1.0
409398,Nach schwerem Erdbeben: Helfer aus Mittelhessen bereiten sich auf möglichen Einsatz vor https://t.co/483LYAtev7,0.0
418422,Boots by Lofina in Gasoline nero - dagmarfischer mode | Extravagant Designer Fashion - Buy online | https://t.co/AxDa7PkDqh https://t.co/xMST0FzAGU https://t.co/WqmOGyNHxh,1.0
390648,SPÖ-Deutsch: „Kickl überschreitet mit kaum verhülltem Gewaltaufruf gegen Bundespräsident Van der Bellen jede Grenze!“ https://t.co/kMLMG6NTSG,0.0
390414,"🎈War #Bundeskanzler #Scholz @Bundeskanzler nicht kürzlich in Südamerika?
Wasn't German Chancellor Scholz in South America recently?
#Balloon #spyballon #ChineseSpyBallon
#ChinaSpyBalloon
#ChinaBalloon
BREAKING: Pentagon Confirms a 2nd Chinese Spy Balloon https://t.co/iGvSQ857Ew",0.0
390559,"Die Freiheit des Glaubens, des Gewissens und die Länder abweichende Regelungen treffen, auf den Bundespräsidenten ersucht, den Bundeskanzler oder durch den Bundeskanzler über.

 #markovGesetz  #grundgesetz",0.0
413875,"#SPD und #Grüne wollen Indexmieten einschränken, aber die #FDP sieht keine Notwendigkeit. #Indexmieten seien bei hoher Inflation und steigenden Energiepreisen eine „unzumutbare Kostenfalle“ warnte @DMBMieterbund. Heiz- und Stromkosten kommen noch on Top.
https://t.co/EiRSZMGasO",1.0
378877,"Bist du deppat!
Als Rechter für Freiheit zu kämpfen, ist wie als Papst für Abtreibung zu sein.",0.0
428253,"Fashafuye wartet auf ihn.
#IRGCterrorists 
#IranRevolution 
#WomanLifeFreedom",0.0
386938,"Ach gottchen 🤣 auf ein Konzert in dem Kriegsgebiet?
Toller / spaßiger Krieg? 
Wofür werden die Panzer nochmal gebraucht?
Bin gespannt,wann es dem dümmsten auffällt,hat bei Corona ja auch lange gedauert!
@Bundeskanzler
@NancyFaeser @c_lindner @ABaerbock @GoeringEckardt @nurnelo",1.0
409465,Bitte spenden!! #Erdbeben,0.0
407117,Kontrolle im Internet: Schweizerinnen und Schweizer sollen vor Elon Musk geschützt werden | ⁦@tagesanzeiger⁩ ⁦@Bundesrat_CH⁩ Zensur ist in der Schweiz verboten. #cancelculture https://t.co/anBCltl9Pd,0.0
416251,"Jessica Chastain hat das Gefühl, dass die Leute lieber mit ihr über den Krieg in der Ukraine sprechen würden als über Frauenrechte im Iran, da das vom Krieg verwüstete Land „hauptsächlich weiße... mehr lesen? Ein Klick reicht! 👇🏼

https://t.co/FBaq7C0Isn",1.0
387574,TAYLOR  -  Der Lauf der Zeit (Musikvideo) https://t.co/T0dAz8tXZE via @YouTube #BRDbeenden @ABaerbock #Russland #EsSollNiewiederKriegvonDeutschlandausgehen! Dafür ich stehe ich!,1.0
379321,"A Defense of Abortion / Eine Verteidigung der Abtreibung (Englisch/Deutsch): Great Papers Philosophie (German Edition) DG6A8JH

https://t.co/nnmfH41JeT https://t.co/PqIwfzxsAZ",0.0
429168,ist heute schon wieder silvester? ich komme mir leicht so vor #ibes,0.0
414466,"Nach der #Flutkatastrophe 2021 hat die Landesregierung 12,3 Milliarden Euro für den #Wiederaufbau bewilligt. Anderthalb Jahre später sind über 22.000 Anträge eingegangen, 2,65 Milliarden Euro bislang abgerufen. Das Land will die Antragsfrist nun verlängern.https://t.co/P7ZE8IB4jG",1.0
408687,"Erdbeben in der Türkei
Feuersbrunst in Chile
Krieg in der Ukraine
Abschmelzen der Polkappen
Die AfD gibt es bereits 10 Jahre und führt bei der Wahlumfrage in Thüringen 
""Lieber Fürst der Finsternis""
wie lange soll denn deine Regentschaft noch andauern ❓ https://t.co/yzHEqSdXTt",0.0
388479,"Die Grünen sind ""empört"" - alles richtig gemacht, Michael Hoffmann! Die Sprachverhunzung machen wir nicht mit. @Bayernpartei 
https://t.co/Qd9t9m9464",0.0
388275,"Wir haben nicht genug #Gas für den #Winter – jetzt kommt der #Habeckwinter!
Denn #Privathaushalte müssen ""ihren Anteil leisten"" so der #Grüne.
Übersetzt bedeutet das, dass die #Bundesregierung ihre #Bürger im Stich bzw. in der Kälte stehen lässt.
 #DeutschlandDämmerung https://t.co/iTDSjBbR98",1.0
408963,#Tuerkei ruft eine sieben tägige Staatstrauer nach der Erdbebenkatastrophe aus. #deprem  #Erdbeben #earthquakeinturkey,0.0
413428,Mahchemch w dar Arsenal had le fdp lol,1.0
418816,EU-Minister stimmen für europäischen Gaspreisdeckel: Was das für euch bedeutet https://t.co/V7zFUaPA79,1.0
420680,"Der bereinigte #GenderPayGap lag 2022 bei 7% zulasten von Frauen. Wir finden: Auch 7% sind noch zu viel. Hürden für Frauen in einkommensstarken Berufen müssen abgebaut werden. Erstmals finden neue Erhebunsmerkmale Anwendung, ein Vorjahresvergleich ist nur eingeschränkt möglich.",0.0
391908,Kommen alle Grünen brav mit ihrem Lastenfahrrad zum Bundestag?,0.0
406743,"Ablösesumme: 11 Milliarden EUR, Kirchensteuer pro Jahr: 13 Milliarden EUR. Geile Idee hatte da der böse Entrepreneur von Nazareth damals. @elonmusk kann sich da bestimmt das ein oder andere noch abschauen :D
https://t.co/T5lEZnCPfF",0.0
427916,"Am 16.02.2023 ist der 40. Todestag von #MohammadHosseini &amp; #MohammadMehdiKarami 💔 Sie wurden von der Islamischen Republik hingerichtet. Es wird zu Protesten aufgerufen❗️🖤❗️

#IranRevolution 
#IRGCterrorists
#MardMihanAbadi https://t.co/IHR4xIoK3e",0.0
390338,"Sie touren um den Globus, der @Bundeskanzler und Bundesminister #Habeck und wollen ihre debilen #Energiewende-Produkte loswerden.
Und keiner folgt dem deutschen Vorbild der Dummheit, die #AKW abzuschalten. Keiner nimmt Deutschland mehr für Ernst.
Das ist die Wahrheit.

#Ampel https://t.co/1RwvrMKp2w",1.0
390441,"https://t.co/HaJR0Jk35N

Die Demokratie ist abgeschafft, eine von den Bedürfnissen der Menschen völlig abgekoppelte „elitäre“ Kaste marschiert in Richtung zentralisierter Superstaat.

@KremlinRussia @KremlinRussia_E 

@Bundeskanzler 

#madamex #CinAdéTESlA",0.0
386816,Wie lange lässt sich der @Bundeskanzler noch von Baerbock vorführen?,0.0
414170,CDU und FDP spinnen weiter das Märchen von mehr Straßen = schnellerer Verkehr. Alle wissenschaftliche Erkenntnisse ignorierend. #AnneWill,1.0
386380,"Der #Klimawandel führt mit immer stärkeren Wetterextremen nicht nur zu Dürren, sondern auch zu intensiveren Regenperioden. Save the Children warnt eindringlich vor den humanitären Folgen derartiger Wetterextreme, darunter die Ausbreitung von Krankheiten. https://t.co/eYZHRurpJT https://t.co/zoK8GeGiew",0.0
391626,"Die JF schreibt: »AfD-Bundestagsfraktion„Friedensplan“ – der zweite Versuch: Von ihrem ersten Antrag, einen Friedensplan für ein Ende des russischen Kriegs gegen die Ukraine in den Bundestag einzubringen, konnten die Außenpolitiker der AfD noch nicht… https://t.co/VDLC5bzfiZ «",0.0
390237,"Bis 2030 sollen laut Bundeskanzler #Scholz im Schnitt vier bis fünf Windräder jeden Tag an Land aufgestellt werden. Gerade würde ein Fahrplan zum Anlagenbau erstellt.
https://t.co/3cIS1206JO",0.0
414222,"Nein liebe FDP: Ihr seid es, die gerade viele Menschen von Mobilität ausschließt und ihnen sagt: „Pech gehabt!“ #annewill #Autokorrektur",1.0
392000,"Ich habe einen spannenden Artikel gefunden. https://t.co/7z2yIsIzPp via @tonline ist eine gute Partei, Sie deckt vieles auf im Bundestag+hält viel gegen. Sonst würde vieles aus dem Bundestag was Negativ ist nicht ans Tageslicht kommen .Man soll nicht schlecht Reden über der AFD.,",0.0
416200,"Sehr inkompetent diese Raab. Sobald die irgendetwas angreift kommt nur Blödsinn raus. Mediengesetz u -förderung, ORF Gesetz, Frauenrechte,
Integration usw",1.0
389450,Die Bibel wo Sünden und deren Bestrafung erzählt werden auch nur der älteste Kettenbrief der immer noch weiter gesendet wird.,0.0
386668,"Ist diese Dumpfbacke Baerbock eig noch ganz dicht? Sie macht Witze darüber sich als Leopard zu verkleiden, während Guterres vor dem 3. Weltkrieg, dem Atomkrieg warnt. Diese links-grünen Gestalten sind nicht mehr tragbar für Deutschland. Widerstand jetzt, bevor es zu spät ist. https://t.co/0xinWQumap",0.0
406716,Wenn Elon Musk übernimmt https://t.co/RB6CEyo9xs https://t.co/oY6eT5U9mn @jbruehl via @piqd_de,0.0
428037,"#Woman_Life_Freedom

11 Feb🗓️ Saturday

📌WASHINGTON DC / 14:00 / LINCOLN MEMORIAL 

📌DÜSSELDORF / 13:00 / DER BEGinn Des DÜSSELDORFER HAUPTBAHNHOFS

📌LOS ANGELES / 12:00 /200 N. SPRING STEER #la11feb 

#MahsaAmini
#IRGCterrorists
#IranRevolution https://t.co/BwQPPXRKJk",0.0
